user_id,rank,title,type,source,score,content_id
USR_105,3,Stop at Nothing: The Lance Armstrong Story,Movie,AMAZON,0.8397853808419661,AMZ_6816
USR_106,1,Open Your Eyes,TV Show,NETFLIX,0.8184426602683741,NFX_225
USR_106,2,Do Do Sol Sol La La Sol,TV Show,NETFLIX,0.7903759787924972,NFX_1875
USR_106,3,Ultraviolet,TV Show,NETFLIX,0.7423819665899717,NFX_3120
USR_107,1,Jindua,Movie,NETFLIX,2.4470776658295175,NFX_3195
USR_107,2,Arctic Heart,Movie,NETFLIX,2.422094701829607,NFX_5531
USR_107,3,Happy Times,Movie,NETFLIX,2.422094701829607,NFX_6921
USR_108,1,Department,Movie,NETFLIX,0.6662104464805267,NFX_383
USR_108,2,A Love So Beautiful,TV Show,NETFLIX,0.6649006117714741,NFX_1483
USR_108,3,Instant Hotel,TV Show,NETFLIX,0.6628760334550039,NFX_3705
USR_109,1,Marvel Studios' Guardians of the Galaxy Vol. 2,Movie,DISNEY,1.5717248362403216,DSN_1046
USR_109,2,Good Time,Movie,NETFLIX,1.5717248362403216,NFX_2928
USR_109,3,Kurbaan,Movie,NETFLIX,1.5249585457744406,NFX_4580
USR_110,1,Andhakaaram,Movie,NETFLIX,2.353329551956246,NFX_1653
USR_110,2,The Island,Movie,NETFLIX,2.0769252317846565,NFX_3217
USR_110,3,A Kind of Murder,Movie,NETFLIX,2.020183393112125,NFX_6042
USR_111,1,"Bob Ross: Happy Accidents, Betrayal & Greed",Movie,NETFLIX,10.12818153468048,NFX_221
USR_111,2,Peter and the Farm,Movie,NETFLIX,9.884004839028478,NFX_7731
USR_111,3,Walk with Me,Movie,NETFLIX,9.855186098234363,NFX_8692
USR_112,1,Les Misérables,Movie,NETFLIX,0.5117592752685792,NFX_2120
USR_112,2,ReMastered: The Two Killings of Sam Cooke,Movie,NETFLIX,0.49282768050797243,NFX_4123
USR_112,3,Justin Bieber: Never Say Never,Movie,NETFLIX,0.44665241174120385,NFX_7154
USR_113,1,The Trump Prophecy,Movie,AMAZON,5.127391652301926,AMZ_413
USR_113,2,The Days of Noah: The Valley of Decision - Part 3 of 4,Movie,AMAZON,5.127391652301926,AMZ_693
USR_113,3,Before All Others,Movie,AMAZON,5.127391652301926,AMZ_3110
USR_114,1,Ted Bundy: Falling for a Killer,TV Show,AMAZON,14.307076296177502,AMZ_802
USR_114,2,RAKUEN The Secret of Paradise,TV Show,AMAZON,14.307076296177502,AMZ_1214
USR_114,3,Stonehenge Decoded: Secrets Revealed,Movie,DISNEY,14.307076296177502,DSN_1223
USR_115,1,Zero,TV Show,NETFLIX,0.6626646021895088,NFX_1003
USR_115,2,The Disaster Artist,Movie,NETFLIX,0.6536682740599443,NFX_2454
USR_115,3,Bir Baba Hindu,Movie,NETFLIX,0.6536682740599443,NFX_2613
USR_116,1,Kyaa Super Kool Hain Hum,Movie,NETFLIX,1.6843793538138927,NFX_204
USR_116,2,Wadi,TV Show,NETFLIX,1.658915221205552,NFX_5105
USR_116,3,Ek Cup Chya,Movie,NETFLIX,1.54457253325691,NFX_6668
USR_117,1,Indian Matchmaking,TV Show,NETFLIX,6.255564376259558,NFX_1060
USR_117,2,Cooked with Cannabis,TV Show,NETFLIX,6.255564376259558,NFX_2661
USR_117,3,Terrace House: Boys & Girls in the City,TV Show,NETFLIX,6.255564376259558,NFX_5856
USR_118,1,The American Dream Project,TV Show,AMAZON,0.9537995752869947,AMZ_766
USR_118,2,Thunderstorm for sleep black screen,Movie,AMAZON,0.9160542124709966,AMZ_4087
USR_118,3,Bill Nye Saves the World,TV Show,NETFLIX,0.9160542124709966,NFX_4865
USR_119,1,The Woods,TV Show,NETFLIX,0.7507845592092518,NFX_2401
USR_119,2,The Outsiders,TV Show,NETFLIX,0.7401757547487418,NFX_3883
USR_119,3,La Esclava Blanca,TV Show,NETFLIX,0.7376711649561356,NFX_5825
USR_120,1,Micheal Jordan: Come Fly with Me,Movie,AMAZON,1.0331622219299592,AMZ_1678
USR_120,2,American Experience: The Swamp,Movie,AMAZON,1.0331622219299592,AMZ_3282
USR_120,3,Found,Movie,AMAZON,0.9514193687085599,AMZ_5507
USR_121,1,The Yeti Adventures,Movie,NETFLIX,0.6548771582373971,NFX_954
USR_121,2,Les Misérables,Movie,NETFLIX,0.6378575978344816,NFX_2120
USR_121,3,Legend of the Guardians: The Owls of Ga'Hoole,Movie,NETFLIX,0.6344474698555518,NFX_7282
USR_122,1,Return of the Tiger,Movie,AMAZON,4.405051027638664,AMZ_1177
USR_122,2,The Adventurers,Movie,AMAZON,4.405051027638664,AMZ_7376
USR_122,3,Clip: Validation Check CAPI,Movie,AMAZON,4.405051027638664,AMZ_9224
USR_123,1,Sasheer Zamata: Pizza Mind,Movie,AMAZON,0.629416437625085,AMZ_1096
USR_123,2,Mother's Day,Movie,AMAZON,0.5371455359248696,AMZ_8199
USR_123,3,The Gardener,Movie,AMAZON,0.537110918664746,AMZ_8254
USR_124,1,VocabuLarry,Movie,AMAZON,0.29635684517077454,AMZ_177
USR_124,2,Marley & Me,Movie,AMAZON,0.2732411464885377,AMZ_9641
USR_124,3,Record of Grancrest War,TV Show,NETFLIX,0.2732411464885377,NFX_3696
USR_125,1,Extracted,Movie,AMAZON,0.19659790781424283,AMZ_3874
USR_125,2,Sidekick,Movie,AMAZON,0.19506669548240643,AMZ_5390
USR_125,3,Star Kid,Movie,AMAZON,0.19506669548240643,AMZ_8188
USR_126,1,Star Trek: Deep Space Nine,TV Show,AMAZON,6.64430769915913,AMZ_908
USR_126,2,A Chinese Ghost Story II,Movie,AMAZON,6.224528878138733,AMZ_7975
USR_126,3,Star Kid,Movie,AMAZON,5.9465237040309145,AMZ_8188
USR_127,1,Hero 115,Movie,AMAZON,1.45198680976342,AMZ_6330
USR_127,2,Little Boxes,Movie,NETFLIX,1.4423675410558794,NFX_5453
USR_127,3,Winter's Bone,Movie,NETFLIX,1.4121909421051417,NFX_8750
USR_128,1,Celebrity Marriage,Movie,NETFLIX,2.295728197498674,NFX_3167
USR_128,2,The Casketeers,TV Show,NETFLIX,2.24873111729816,NFX_3726
USR_128,3,Last Breath,Movie,NETFLIX,2.241645722679401,NFX_3857
USR_129,1,A Private War,Movie,NETFLIX,0.6995446911180477,NFX_754
USR_129,2,Nigerian Prince,Movie,NETFLIX,0.6995446911180477,NFX_2130
USR_129,3,Birthmarked,Movie,NETFLIX,0.6995446911180477,NFX_6315
USR_130,1,Grantchester,TV Show,AMAZON,0.2505207592985677,AMZ_2297
USR_130,2,Mummy Dearest,Movie,AMAZON,0.2505207592985677,AMZ_4093
USR_130,3,Evil Everywhere,Movie,AMAZON,0.2505207592985677,AMZ_7746
USR_131,1,Criminal: France,TV Show,NETFLIX,0.3715797342923564,NFX_3501
USR_131,2,The Outsiders,TV Show,NETFLIX,0.351636738733333,NFX_3883
USR_131,3,The Innocent Man,TV Show,NETFLIX,0.35033572957224113,NFX_4308
USR_132,1,BREAK IT ALL: The History of Rock in Latin America,TV Show,NETFLIX,0.5430072150202504,NFX_1533
USR_132,2,"Drugs, Inc.",TV Show,NETFLIX,0.5430072150202504,NFX_6651
USR_132,3,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),TV Show,NETFLIX,0.46942792277906986,NFX_7324
USR_133,1,Blood Bath (1966),Movie,AMAZON,1.3687062786099031,AMZ_3027
USR_133,2,Beyond The Black Rainbow,Movie,AMAZON,1.340770529375179,AMZ_6041
USR_133,3,Cerebrum,Movie,AMAZON,1.33728945718467,AMZ_9025
USR_134,1,The Evermoor Chronicles,TV Show,DISNEY,15.32310343078022,DSN_519
USR_134,2,Lemonade Mouth,Movie,DISNEY,15.32310343078022,DSN_1012
USR_134,3,Luck of the Irish,Movie,DISNEY,15.32310343078022,DSN_1026
USR_135,1,The Story of Egypt,TV Show,AMAZON,0.6058372788111689,AMZ_434
USR_135,2,How China Got Rich,Movie,AMAZON,0.501524711532013,AMZ_2175
USR_135,3,Bad Hombres,Movie,AMAZON,0.46380636980186674,AMZ_8606
USR_136,1,Boonie Bears: Blast Into the Past,Movie,AMAZON,1.855571565630801,AMZ_3002
USR_136,2,"Thomas & Friends 18, 19, 20, 21",TV Show,AMAZON,1.7444236861036706,AMZ_6984
USR_136,3,Mickey Go Local,TV Show,DISNEY,1.6678083233806604,DSN_289
USR_137,1,Greatest Events of WWII in Colour,TV Show,NETFLIX,0.2593276296459136,NFX_3294
USR_137,2,Fartsa,TV Show,NETFLIX,0.23993752148056108,NFX_5350
USR_137,3,Deep Water,TV Show,NETFLIX,0.23773106981110323,NFX_6587
USR_138,1,Grateful Dawg,Movie,AMAZON,2.109107077505703,AMZ_4145
USR_138,2,Table Manners,Movie,NETFLIX,1.7817479757971921,NFX_885
USR_138,3,Alex Strangelove,Movie,NETFLIX,1.7387465655413117,NFX_4833
USR_139,1,Devil's Diary,Movie,AMAZON,0.6135110288216217,AMZ_2677
USR_139,2,Back Page,Movie,AMAZON,0.5578783780015977,AMZ_3173
USR_139,3,Beautiful,Movie,AMAZON,0.5578783780015977,AMZ_4884
USR_140,1,The Tigger Movie,Movie,DISNEY,1.2043056714463694,DSN_1349
USR_140,2,Fartsa,TV Show,NETFLIX,1.1314033804212253,NFX_5350
USR_140,3,Encounters with Evil,TV Show,NETFLIX,1.0356362345594496,NFX_6695
USR_141,1,Melinda Hill: Inappropriate,Movie,AMAZON,10.020357130423223,AMZ_1686
USR_141,2,Portrait Artist of The Year,TV Show,AMAZON,10.020357130423223,AMZ_6114
USR_141,3,Afonso Padilha: Classless,Movie,NETFLIX,10.020357130423223,NFX_2050
USR_142,1,The Wedding Year,Movie,AMAZON,1.8515517768274783,AMZ_398
USR_142,2,Spoopy Movie Time,TV Show,AMAZON,1.7225300498356306,AMZ_9581
USR_142,3,Cow Belles,Movie,DISNEY,1.6891934323326776,DSN_801
USR_143,1,Whipped,Movie,NETFLIX,0.8668850304889748,NFX_1981
USR_143,2,Kasanova,Movie,NETFLIX,0.8292811133924407,NFX_2332
USR_143,3,Before I Fall,Movie,NETFLIX,0.8061169555979883,NFX_2411
USR_144,1,Table Manners,Movie,NETFLIX,2.7306978503877937,NFX_885
USR_144,2,El silencio es bienvenido,Movie,NETFLIX,2.6467085147840694,NFX_2789
USR_144,3,Recall,Movie,NETFLIX,2.6467085147840694,NFX_7841
USR_145,1,Best of BabyFirst Art Music Language And More,TV Show,AMAZON,5.565305681054745,AMZ_3093
USR_145,2,Memories of Nanette,TV Show,AMAZON,5.4539659796871796,AMZ_4438
USR_145,3,Kidloom Songs,Movie,AMAZON,5.4539659796871796,AMZ_7804
USR_146,1,Chris D'Elia: No Pain,Movie,NETFLIX,0.8155127194312792,NFX_2686
USR_146,2,Sommore: The Reign Continues,Movie,NETFLIX,0.7680581709584888,NFX_4460
USR_146,3,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Movie,NETFLIX,0.7680581709584888,NFX_4851
USR_147,1,Devil's Diary,Movie,AMAZON,1.4842766525674935,AMZ_2677
USR_147,2,Back Page,Movie,AMAZON,1.3841136266052843,AMZ_3173
USR_147,3,Beautiful,Movie,AMAZON,1.3841136266052843,AMZ_4884
USR_148,1,The Amish Shunned,Movie,AMAZON,0.2611109620311716,AMZ_762
USR_148,2,"Love, Hope & Autism",Movie,AMAZON,0.22530501371053926,AMZ_1797
USR_148,3,Kanye West: A Higher Power,Movie,AMAZON,0.22530501371053926,AMZ_1967
USR_149,1,WordWorld,TV Show,AMAZON,0.23266002596729654,AMZ_72
USR_149,2,Memories of Nanette,TV Show,AMAZON,0.22763323481948228,AMZ_4438
USR_149,3,Tuck Jagadish (Malayalam),Movie,AMAZON,0.21907267347866288,AMZ_9279
USR_150,1,"The 5th King- Iran ""The Blade"" Barkley Story",Movie,AMAZON,3.5184649838469824,AMZ_779
USR_150,2,Pull of the North,Movie,AMAZON,3.5184649838469824,AMZ_1242
USR_150,3,How to Make an American Quilt,Movie,NETFLIX,3.5184649838469824,NFX_7018
USR_151,1,Sing and Dance with KiiYii,Movie,AMAZON,1.2492196466852128,AMZ_996
USR_151,2,Eloise At The Plaza,Movie,AMAZON,1.2492196466852128,AMZ_2559
USR_151,3,Canticos,TV Show,AMAZON,1.2492196466852128,AMZ_5379
USR_152,1,Green Frontier,TV Show,NETFLIX,0.26728112733553433,NFX_3579
USR_152,2,The Boy Who Harnessed the Wind,Movie,NETFLIX,0.22503348183063715,NFX_4062
USR_152,3,Hotel Transylvania 3: Summer Vacation,Movie,NETFLIX,0.22287285937366177,NFX_7008
USR_153,1,The Remix: Hip Hop X Fashion,Movie,NETFLIX,0.26005568197391365,NFX_2219
USR_153,2,LEGO House - Home of the Brick,Movie,NETFLIX,0.25420634575074624,NFX_7289
USR_153,3,Walk with Me,Movie,NETFLIX,0.24183969638750136,NFX_8692
USR_154,1,Trese After Dark,Movie,NETFLIX,1.2451410723382528,NFX_738
USR_154,2,Real Crime: Supermarket Heist (Tesco Bomber),Movie,NETFLIX,1.2012758205342786,NFX_5814
USR_154,3,Walk with Me,Movie,NETFLIX,1.1877012205366428,NFX_8692
USR_155,1,Extracted,Movie,AMAZON,0.7111375424991049,AMZ_3874
USR_155,2,Embryo,Movie,AMAZON,0.7044457773612609,AMZ_7861
USR_155,3,Star Kid,Movie,AMAZON,0.7044457773612609,AMZ_8188
USR_156,1,The Innocent Man,TV Show,NETFLIX,1.5461100931340603,NFX_4308
USR_156,2,Fartsa,TV Show,NETFLIX,1.53425139692176,NFX_5350
USR_156,3,Deep Water,TV Show,NETFLIX,1.5174968256904058,NFX_6587
USR_157,1,Beyond The Black Rainbow,Movie,AMAZON,1.086492702943556,AMZ_6041
USR_157,2,Elvira's Movie Macabre: Night Of The Living Dead,Movie,AMAZON,1.08625765494426,AMZ_8958
USR_157,3,Sinister Circle,Movie,NETFLIX,1.0274768289389953,NFX_8026
USR_158,1,Bravetown,Movie,AMAZON,0.5988477965809826,AMZ_2976
USR_158,2,The Big Sick,Movie,AMAZON,0.583475367176148,AMZ_3595
USR_158,3,Zaki Chan,Movie,AMAZON,0.4840285121427716,AMZ_4705
USR_159,1,Gollu Aur Pappu,Movie,NETFLIX,0.3463878978783266,NFX_2274
USR_159,2,Barely Lethal,Movie,NETFLIX,0.34141928108573144,NFX_6244
USR_159,3,XXX: State of the Union,Movie,NETFLIX,0.32437601716450404,NFX_8767
USR_160,1,The Over-The-Hill Gang Rides Again,Movie,AMAZON,0.9853961519278871,AMZ_498
USR_160,2,RED GARTERS,Movie,AMAZON,0.9250622804070265,AMZ_1194
USR_160,3,Never Grow Old,Movie,AMAZON,0.9091632318755861,AMZ_4316
USR_161,1,The Over-The-Hill Gang Rides Again,Movie,AMAZON,4.712346394470997,AMZ_498
USR_161,2,RED GARTERS,Movie,AMAZON,4.4153807983590605,AMZ_1194
USR_161,3,Never Grow Old,Movie,AMAZON,4.34546895079424,AMZ_4316
USR_162,1,Movie_Project_UN_Test_UHD,Movie,AMAZON,18.462384659187876,AMZ_1590
USR_162,2,Afsos,TV Show,AMAZON,18.462384659187872,AMZ_3352
USR_162,3,Obsessive Comedic Disorder,Movie,AMAZON,18.462384659187872,AMZ_4982
USR_163,1,Dolly Parton’s Christmas on the Square,Movie,NETFLIX,2.3673830151898287,NFX_1663
USR_163,2,Super Monsters Save Halloween,Movie,NETFLIX,2.0876557219199987,NFX_4534
USR_163,3,Barbie: The Princess & the Popstar,Movie,NETFLIX,2.078826408775983,NFX_6242
USR_164,1,Stargate SG-1,TV Show,NETFLIX,0.2647791165090738,NFX_1622
USR_164,2,"Roswell, New Mexico",TV Show,NETFLIX,0.2646896206657702,NFX_2346
USR_164,3,Trailer Park Boys,TV Show,NETFLIX,0.23546305804876613,NFX_4964
USR_165,1,"Paradise, Hawaiian Style",Movie,AMAZON,0.7273915180136056,AMZ_1380
USR_165,2,Andy Sandford: Shameful Information,Movie,AMAZON,0.720143632509705,AMZ_3257
USR_165,3,Todd Barry: The Crowd Work Tour,Movie,AMAZON,0.720143632509705,AMZ_3659
USR_166,1,"Thomas & Friends: Journey Beyond Sodor (US English, Brazilian Portuguese, Latin America Spanish)",Movie,AMAZON,0.6545575588637745,AMZ_3720
USR_166,2,Shapes and Songs by Little Baby Bum,Movie,AMAZON,0.6545575588637745,AMZ_3996
USR_166,3,Water Helps The Blood Run,TV Show,AMAZON,0.6179221491562672,AMZ_5898
USR_167,1,Andy Sandford: Shameful Information,Movie,AMAZON,0.1740838804678417,AMZ_3257
USR_167,2,Todd Barry: The Crowd Work Tour,Movie,AMAZON,0.14694888288553054,AMZ_3659
USR_167,3,"Bob Ross: Happy Accidents, Betrayal & Greed",Movie,NETFLIX,0.14573405635612713,NFX_221
USR_168,1,Les Misérables,Movie,NETFLIX,2.4060187526800596,NFX_2120
USR_168,2,ReMastered: The Two Killings of Sam Cooke,Movie,NETFLIX,2.277296777854593,NFX_4123
USR_168,3,Justin Bieber: Never Say Never,Movie,NETFLIX,2.0496725440703396,NFX_7154
USR_169,1,Inside Jokes,TV Show,AMAZON,0.461836062930258,AMZ_2100
USR_169,2,Yakov Smirnoff: United We Laugh,Movie,AMAZON,0.4585027122592374,AMZ_5193
USR_169,3,Justin Bieber: Never Say Never,Movie,NETFLIX,0.4435974795489867,NFX_7154
USR_170,1,Prem Gajra Chilli Chicken,Movie,AMAZON,2.092693101889597,AMZ_5102
USR_170,2,Eight Hours from Paris,Movie,AMAZON,1.816050171842389,AMZ_7923
USR_170,3,Murders in Vienna,TV Show,AMAZON,1.7826477733756954,AMZ_9007
USR_171,1,Akame ga Kill!,TV Show,NETFLIX,0.7034109857753144,NFX_2854
USR_171,2,Criminal: France,TV Show,NETFLIX,0.7024280153460066,NFX_3501
USR_171,3,The Outsiders,TV Show,NETFLIX,0.6882687083751996,NFX_3883
USR_172,1,Bottom,TV Show,AMAZON,0.7509517825442991,AMZ_2994
USR_172,2,The VAR Room,TV Show,AMAZON,0.7509517825442991,AMZ_8483
USR_172,3,Sky High,Movie,DISNEY,0.7509517825442991,DSN_348
USR_173,1,PTSD: The Dread That Follows,Movie,AMAZON,0.9937595602560135,AMZ_6944
USR_173,2,No Escape Room,Movie,NETFLIX,0.9937595602560135,NFX_1297
USR_173,3,Horns,Movie,NETFLIX,0.9416882657122121,NFX_6997
USR_174,1,Project Restoration,TV Show,AMAZON,3.7131043665216787,AMZ_1250
USR_174,2,Password Plus,TV Show,AMAZON,3.641692590868592,AMZ_1369
USR_174,3,Gardeners' World,TV Show,AMAZON,3.641692590868592,AMZ_2386
USR_175,1,The Lion King,Movie,DISNEY,0.5410832755418312,DSN_631
USR_175,2,Life-Size 2,Movie,DISNEY,0.5410832755418312,DSN_1018
USR_175,3,Tru Confessions,Movie,DISNEY,0.5410832755418312,DSN_1390
USR_176,1,Sing and Dance with KiiYii,Movie,AMAZON,2.4355756192227584,AMZ_996
USR_176,2,Eloise At The Plaza,Movie,AMAZON,2.4355756192227584,AMZ_2559
USR_176,3,Canticos,TV Show,AMAZON,2.4355756192227584,AMZ_5379
USR_177,1,Wild Colombia Revealed,Movie,AMAZON,0.6931564207900012,AMZ_103
USR_177,2,Mega Transports,TV Show,AMAZON,0.6931564207900012,AMZ_1688
USR_177,3,The Witch of Kings Cross,Movie,AMAZON,0.6931564207900012,AMZ_7934
USR_178,1,Massage Detective Joe,TV Show,AMAZON,0.3440440720728592,AMZ_1723
USR_178,2,Club Mundo Kids,TV Show,AMAZON,0.3440440720728592,AMZ_8477
USR_178,3,Fate/EXTRA Last Encore,TV Show,NETFLIX,0.3440440720728592,NFX_4469
USR_179,1,The Outsiders,TV Show,NETFLIX,0.7706922574442008,NFX_3883
USR_179,2,The Paper,TV Show,NETFLIX,0.7537491421803554,NFX_4226
USR_179,3,"Rica, Famosa, Latina",TV Show,NETFLIX,0.7349620055586968,NFX_7867
USR_180,1,Back Page,Movie,AMAZON,1.1525041725315475,AMZ_3173
USR_180,2,Life In A Year,Movie,AMAZON,1.0155013706093685,AMZ_3623
USR_180,3,Beautiful,Movie,AMAZON,1.0015668178801644,AMZ_4884
USR_181,1,Frenemies,Movie,DISNEY,0.7141414929318788,DSN_902
USR_181,2,Lemonade Mouth,Movie,DISNEY,0.7141414929318788,DSN_1012
USR_181,3,Tuck Everlasting,Movie,DISNEY,0.7141414929318788,DSN_1391
USR_182,1,Noorie,Movie,AMAZON,1.105532155161875,AMZ_5260
USR_182,2,Pudhukottaiyilirundhu Saravanan,Movie,AMAZON,1.0441832047609423,AMZ_7102
USR_182,3,Baruva 24 Gantegalalli,Movie,AMAZON,1.0441832047609423,AMZ_8715
USR_183,1,The First Time,Movie,AMAZON,1.3516022016576479,AMZ_8178
USR_183,2,"Stone, Scissors, Paper",Movie,AMAZON,1.3516022016576479,AMZ_8646
USR_183,3,Ardha Shathabdham,Movie,AMAZON,1.2929281772941585,AMZ_9607
USR_184,1,Humans,TV Show,AMAZON,0.28410502432907675,AMZ_2167
USR_184,2,Different,Movie,AMAZON,0.23750402868837445,AMZ_7863
USR_184,3,Mugamoodi,Movie,NETFLIX,0.23315925547674535,NFX_4586
USR_185,1,Dr. Seuss' Horton Hears a Who!,Movie,DISNEY,0.20671283124019207,DSN_322
USR_185,2,The Adventures of André & Wally B.,Movie,DISNEY,0.20671283124019207,DSN_1240
USR_185,3,Dawn of the Croods,TV Show,NETFLIX,0.20671283124019207,NFX_5380
USR_186,1,WordWorld,TV Show,AMAZON,0.3182381563002897,AMZ_72
USR_186,2,Sing with Gecko,Movie,AMAZON,0.28801781684692185,AMZ_992
USR_186,3,Pinkfong! Learn Names with Hogi,TV Show,AMAZON,0.27464413322500403,AMZ_5535
USR_187,1,The Terror,Movie,AMAZON,0.7315058796472887,AMZ_424
USR_187,2,Gotta Kick it Up,Movie,DISNEY,0.6773239974393533,DSN_920
USR_187,3,Star Wars: Return of the Jedi (Episode VI),Movie,DISNEY,0.6651740458594009,DSN_1214
USR_188,1,Audrey,Movie,NETFLIX,6.358130699937482,NFX_1207
USR_188,2,Father Soldier Son,Movie,NETFLIX,6.358130699937482,NFX_2228
USR_188,3,Knock Down The House,Movie,NETFLIX,6.358130699937482,NFX_3872
USR_189,1,Double Whammy,Movie,AMAZON,1.2988660163037955,AMZ_7118
USR_189,2,Canine Caddy,Movie,DISNEY,1.2928080887364626,DSN_775
USR_189,3,Bill Hicks: Sane Man,Movie,NETFLIX,1.2544599334890016,NFX_4233
USR_190,1,Ginny & Georgia - The Afterparty,Movie,NETFLIX,0.47585748709200637,NFX_1262
USR_190,2,Taxi Ballad,Movie,NETFLIX,0.435676577344683,NFX_1824
USR_190,3,Les Misérables,Movie,NETFLIX,0.4299265902150954,NFX_2120
USR_191,1,Open Your Eyes,TV Show,NETFLIX,0.7557159816954869,NFX_225
USR_191,2,Do Do Sol Sol La La Sol,TV Show,NETFLIX,0.7524605562736798,NFX_1875
USR_191,3,The Paper,TV Show,NETFLIX,0.737248174896877,NFX_4226
USR_192,1,Open Your Eyes,TV Show,NETFLIX,0.3860461292010943,NFX_225
USR_192,2,A Twelve Year Night,Movie,NETFLIX,0.3860461292010943,NFX_4252
USR_192,3,Onaatah,Movie,NETFLIX,0.35790254840195596,NFX_7653
USR_193,1,Kizhakku Kadarkkari Salai,Movie,AMAZON,0.3100352712852796,AMZ_7284
USR_193,2,Go Now,Movie,AMAZON,0.2535878350494393,AMZ_7741
USR_193,3,Roger Corman's Operation Rogue,Movie,AMAZON,0.2535878350494393,AMZ_7940
USR_194,1,Chris Rock Total Blackout: The Tamborine Extended Cut,Movie,NETFLIX,3.3497398411068406,NFX_1418
USR_194,2,Michael McIntyre: Showman,Movie,NETFLIX,3.2579491725104632,NFX_2000
USR_194,3,The American Meme,Movie,NETFLIX,3.2579491725104632,NFX_4324
USR_195,1,Trois 3: The Escort,Movie,AMAZON,0.3480984411889234,AMZ_262
USR_195,2,The Basket,Movie,AMAZON,0.3070976345755746,AMZ_751
USR_195,3,My Beautiful Broken Brain,Movie,NETFLIX,0.3070976345755746,NFX_5860
USR_196,1,Audrey,Movie,NETFLIX,1.247983495525421,NFX_1207
USR_196,2,Father Soldier Son,Movie,NETFLIX,1.247983495525421,NFX_2228
USR_196,3,Knock Down The House,Movie,NETFLIX,1.247983495525421,NFX_3872
USR_197,1,Mystery Road,Movie,AMAZON,0.4150947192279812,AMZ_1535
USR_197,2,Tracers,Movie,NETFLIX,0.4150947192279812,NFX_8610
USR_197,3,War on Everyone,Movie,NETFLIX,0.4150947192279812,NFX_8697
USR_198,1,"Bob Ross: Happy Accidents, Betrayal & Greed",Movie,NETFLIX,1.9629710959810918,NFX_221
USR_198,2,The American Meme,Movie,NETFLIX,1.794820255252665,NFX_4324
USR_198,3,Walk with Me,Movie,NETFLIX,1.7121117142855973,NFX_8692
USR_199,1,The Over-The-Hill Gang Rides Again,Movie,AMAZON,3.614204363666195,AMZ_498
USR_199,2,Johnny Guitar,Movie,AMAZON,3.5382826534337606,AMZ_2008
USR_199,3,Ephraim's Rescue,Movie,AMAZON,3.382126889350475,AMZ_2546
USR_200,1,Office Air,Movie,AMAZON,0.11948744362933736,AMZ_4568
USR_200,2,Writer,Movie,AMAZON,0.11579202914211319,AMZ_5051
USR_200,3,Force of Nature,Movie,AMAZON,0.11273361497938028,AMZ_6184
USR_201,1,Arrest Bulldog Drummond,Movie,AMAZON,18.86898488980366,AMZ_3692
USR_201,2,He Who Lives In Hidden Lakes,Movie,AMAZON,18.86898488980366,AMZ_7737
USR_201,3,Don’t Listen,Movie,NETFLIX,18.86898488980366,NFX_1637
USR_202,1,Fartsa,TV Show,NETFLIX,1.5747141723803162,NFX_5350
USR_202,2,Deep Water,TV Show,NETFLIX,1.5462963677255266,NFX_6587
USR_202,3,Encounters with Evil,TV Show,NETFLIX,1.4089814222494763,NFX_6695
USR_203,1,Apollo 13,Movie,AMAZON,3.102255446081618,AMZ_3230
USR_203,2,Bejeweled Fishes,Movie,AMAZON,2.9297416559723146,AMZ_4033
USR_203,3,The End,Movie,NETFLIX,2.8508613977406894,NFX_2516
USR_204,1,Mila and Morphle's Magical Friendship,Movie,AMAZON,0.7103404631417576,AMZ_1665
USR_204,2,Boonie Bears: Blast Into the Past,Movie,AMAZON,0.6683379729884775,AMZ_3002
USR_204,3,Memories of Nanette,TV Show,AMAZON,0.6589144873887983,AMZ_4438
USR_205,1,The Outsiders,TV Show,NETFLIX,0.22912910689735913,NFX_3883
USR_205,2,Sense8,TV Show,NETFLIX,0.20540103983412902,NFX_5658
USR_205,3,Deep Water,TV Show,NETFLIX,0.20351533632025764,NFX_6587
USR_206,1,Dolly Parton’s Christmas on the Square,Movie,NETFLIX,1.05220316348192,NFX_1663
USR_206,2,Barbie: The Princess & the Popstar,Movie,NETFLIX,1.0113222152017576,NFX_6242
USR_206,3,Legend of the Guardians: The Owls of Ga'Hoole,Movie,NETFLIX,1.0113222152017576,NFX_7282
USR_207,1,Cleo & Cuquin,TV Show,NETFLIX,1.7957540669185663,NFX_664
USR_207,2,We Are the Champions,TV Show,NETFLIX,1.5078991829769572,NFX_1688
USR_207,3,Million Pound Menu,TV Show,NETFLIX,1.482236763386683,NFX_3558
USR_208,1,That's So Raven,TV Show,DISNEY,1.3653703833121256,DSN_624
USR_208,2,The Lion King,Movie,DISNEY,1.3653703833121256,DSN_631
USR_208,3,Lemonade Mouth,Movie,DISNEY,1.3653703833121256,DSN_1012
USR_209,1,Baby's Day Out,Movie,DISNEY,1.0503742280165091,DSN_240
USR_209,2,The Golden Child,Movie,NETFLIX,1.0044009817337296,NFX_176
USR_209,3,XXX: State of the Union,Movie,NETFLIX,0.917351882820052,NFX_8767
USR_210,1,The Wild Life of Dr. Ole,TV Show,DISNEY,1.9140975958581752,DSN_59
